#
# Full target list for orbit 221, sector 105
# Created Wed May 13 16:58:56 EDT 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
651307070,4,4,19.11,46.4689,-31.5607
651307733,4,1,19.17,43.9023,-33.2348
651308616,4,1,18.09,44.2423,-33.1853
651309596,4,1,18.14,44.1549,-32.3483
651309899,4,1,18.62,42.7984,-33.1589
651310511,4,1,19.24,42.7526,-32.9133
651310517,4,1,19.20,42.6733,-32.8973
651310793,4,1,9.88,43.0075,-32.6167
651310858,4,1,19.10,43.0612,-32.6141
651311203,4,1,18.23,43.5821,-32.4769
651312912,4,4,19.09,45.4199,-32.0445
651313061,4,4,18.70,45.3176,-31.8652
651313774,4,4,19.18,45.9491,-31.7213
651315324,4,4,18.08,44.7700,-31.3837
651316448,4,4,18.72,45.0947,-30.9425
651318975,4,3,18.89,51.4040,-34.7813
651319301,4,3,20.34,51.6905,-34.4403
651321033,4,3,18.05,50.2455,-34.0171
651321037,4,3,18.50,50.2542,-33.9792
651321299,4,3,18.61,49.6100,-34.1479
651322429,4,3,18.07,50.3400,-33.7722
651322828,4,3,18.12,50.5065,-33.3083
651322997,4,3,13.77,50.4365,-33.1641
651323811,4,3,19.10,51.7361,-33.7939
651323942,4,3,18.33,51.7767,-33.5192
651325339,4,3,18.96,52.5072,-32.7594
651328964,4,3,19.12,49.5423,-33.7831
651329771,4,3,17.39,49.3589,-33.0513
651329818,4,3,19.29,49.1480,-33.1118
651331086,4,3,18.59,49.9163,-32.5025
651332078,4,3,19.23,48.2228,-32.9178
651332489,4,3,18.34,48.7428,-32.5550
651332662,4,3,18.95,48.6242,-32.3080
651334798,4,3,18.75,51.0818,-31.9717
651335305,4,3,17.61,50.6476,-31.7862
651337051,4,3,18.32,49.8616,-31.9095
651337198,4,3,18.82,50.0597,-31.6015
651337309,4,3,18.67,49.8684,-31.6702
651337335,4,3,17.70,49.9607,-31.5412
651338600,4,3,18.98,50.6397,-31.0250
651338693,4,3,18.21,50.3598,-31.0295
651341495,4,3,19.14,54.2334,-31.4955
651341732,4,3,19.11,54.2739,-31.4408
651344367,4,3,19.12,53.4388,-30.6952
651344709,4,3,19.07,53.0151,-30.9011
651345502,4,3,19.03,55.0260,-31.0462
651345776,4,3,18.17,55.2566,-30.8974
651346664,4,3,18.74,54.6489,-30.3494
651347368,4,3,19.02,55.7309,-30.0230
651347743,4,3,18.57,55.0749,-29.9986
651350458,4,3,19.15,55.3329,-29.1388
651352183,4,3,18.42,51.7102,-30.5661
651353025,4,3,17.53,53.0148,-30.1341
651353479,4,3,18.26,52.5203,-29.8835
651353554,4,3,17.10,52.1665,-29.9125
651353697,4,3,19.08,52.8978,-29.8330
651353721,4,3,19.18,52.7241,-29.8300
651353974,4,3,17.73,52.8277,-29.5591
651354972,4,3,18.91,50.7481,-30.0196
651355927,4,3,19.09,52.2820,-29.2636
651356699,4,3,18.94,52.0548,-28.6570
651361042,4,3,17.79,53.4574,-28.3787
651363428,4,3,16.30,47.8789,-31.8809
651364854,4,3,18.18,48.6470,-31.0956
651366300,4,4,17.76,47.0275,-30.8491
651372643,4,4,18.89,49.3698,-29.2723
651374593,4,4,18.76,46.5592,-30.2445
651374759,4,4,18.63,46.4086,-30.0652
651375053,4,4,13.45,47.1704,-30.0945
651375989,4,4,18.52,47.2172,-29.4726
651376672,4,4,19.36,46.0554,-29.8108
651376753,4,4,18.50,45.2941,-30.2216
651376850,4,4,19.07,45.5290,-29.9713
651376917,4,4,17.54,45.0970,-29.9164
651377476,4,4,18.82,46.5551,-29.6894
651378218,4,4,19.04,46.2118,-29.3806
651378798,4,4,17.85,47.8007,-29.9339
651379528,4,4,19.01,47.6173,-29.4972
651379879,4,4,18.25,47.8473,-29.2018
651379880,4,4,18.25,47.8473,-29.2140
651380565,4,4,18.04,48.5120,-28.7831
651381542,4,4,18.56,48.3195,-28.3654
651383705,4,4,17.59,47.4050,-28.1331
651384089,4,4,18.41,47.9076,-27.6751
651384574,4,3,19.28,50.7231,-29.4400
651384594,4,3,17.95,50.5004,-29.5091
651384737,4,3,18.07,51.1163,-29.4283
651387765,4,4,17.38,50.1610,-28.5774
651387988,4,4,19.19,49.5539,-28.7356
651390163,4,3,18.75,52.0832,-28.2188
651391280,4,3,17.49,52.7053,-27.7937
651396126,4,4,18.75,49.0899,-27.9862
651396130,4,4,18.57,49.0989,-27.9647
651397830,4,4,15.46,49.9306,-27.1189
651400874,4,4,18.52,50.3576,-26.9130
651401704,4,4,18.77,50.5408,-26.4011
651402281,4,4,17.73,51.3747,-26.2042
651402842,4,4,18.85,50.7915,-26.0169
651403205,4,4,18.69,51.1429,-25.7227
651403332,4,4,18.31,51.2747,-25.4498
651404591,4,4,12.81,49.8790,-25.4946
651405813,4,4,18.89,50.4461,-24.7975
651408881,4,1,19.23,40.1846,-34.6594
651426997,4,1,18.59,40.4718,-33.8203
651428208,4,1,17.64,42.0191,-32.8540
651428659,4,1,18.26,40.8616,-32.8576
651428942,4,1,19.27,41.3861,-32.5310
651429620,4,1,17.37,40.2160,-32.8097
651429622,4,1,17.38,40.2175,-32.8033
651429741,4,1,19.03,40.4724,-32.5580
651431005,4,1,18.62,40.2016,-32.0302
651431623,4,1,18.88,40.0312,-31.7344
651435087,4,1,18.86,41.6525,-31.8711
651435633,4,1,16.94,41.8579,-31.2299
651436327,4,1,17.85,41.5198,-30.8241
651436400,4,1,18.41,42.0814,-31.1861
651436821,4,1,18.66,42.7113,-30.5978
651439080,4,4,18.77,44.3091,-30.6183
651439460,4,4,17.37,44.5333,-30.1633
651439863,4,4,18.74,44.1246,-29.9076
651440062,4,4,18.13,44.3748,-29.7542
651442086,4,4,18.88,44.1442,-29.2681
651443051,4,1,18.70,40.8921,-31.0673
651443805,4,1,18.74,40.2079,-30.5785
651444068,4,1,19.19,40.6644,-30.3358
651444659,4,1,17.99,42.0588,-30.0234
651445290,4,1,18.97,41.7620,-29.6902
651446756,4,1,18.89,40.9060,-29.2178
651449565,4,4,18.78,42.4995,-28.4468
651451757,4,4,18.59,41.8386,-27.9334
651454716,4,4,18.86,41.6073,-27.1003
651454901,4,4,18.51,41.5497,-26.8569
651456226,4,4,19.11,40.5201,-26.8453
651456968,4,4,19.04,40.5219,-26.0865
651457547,4,4,11.72,44.8575,-29.7908
651458567,4,4,18.55,45.0876,-28.7836
651460871,4,4,18.13,44.9872,-28.5159
651461497,4,4,18.48,44.7494,-28.0794
651461505,4,4,19.18,44.5739,-28.1487
651461531,4,4,19.02,44.8469,-28.0926
651462582,4,4,17.11,46.8881,-27.7697
651462942,4,4,18.17,46.2483,-27.7906
651463265,4,4,17.50,47.1130,-27.6566
651464481,4,4,17.93,45.8201,-27.6917
651464573,4,4,18.22,45.6142,-27.6789
651464591,4,4,16.44,45.6326,-27.5517
651465230,4,4,19.12,45.4196,-27.0861
651468727,4,4,18.88,44.1808,-26.8368
651469478,4,4,17.87,42.3832,-27.3231
651470131,4,4,19.03,43.8904,-26.8851
651470197,4,4,18.13,44.1350,-26.6473
651471167,4,4,17.52,45.0485,-26.8235
651471212,4,4,17.87,44.9883,-26.7238
651473032,4,4,18.66,45.7638,-25.5248
651474069,4,4,17.41,44.9599,-25.8466
651474380,4,4,19.13,45.5392,-25.4129
651475154,4,4,17.99,47.8160,-27.0063
651475777,4,4,19.23,47.6518,-26.6454
651476518,4,4,18.45,48.3401,-26.1964
651478322,4,4,18.98,47.0451,-25.9748
651479361,4,4,18.90,48.1567,-25.1651
651479471,4,4,17.57,47.4395,-25.4601
651479556,4,4,18.21,47.5972,-25.2973
651479767,4,4,18.49,47.7422,-25.1579
651479886,4,4,18.56,47.6904,-25.0232
651480587,4,4,18.75,49.3272,-25.3136
651481703,4,4,18.51,50.2929,-24.8976
651481716,4,4,18.09,50.1993,-24.8643
651482406,4,4,18.55,49.7899,-24.4676
651482509,4,4,19.25,50.1087,-24.2437
651482646,4,4,17.84,49.9831,-24.1765
651484841,4,4,18.36,48.6681,-23.8480
651485849,4,4,18.93,46.2122,-25.3447
651485884,4,4,18.80,46.1511,-25.2098
651486061,4,4,19.13,46.4400,-25.2169
651486283,4,4,17.35,46.4976,-24.7662
651486830,4,4,18.80,47.1284,-24.6306
651486961,4,4,18.74,46.8306,-24.7015
651487664,4,4,18.67,45.4934,-24.8457
651487752,4,4,19.29,46.1337,-24.7966
651488044,4,4,18.41,45.5286,-24.7607
651488115,4,4,18.19,45.1832,-24.6610
651488714,4,4,18.63,46.4953,-24.0756
651488715,4,4,19.25,46.4947,-24.0752
651488998,4,4,18.88,46.8466,-23.8852
651489845,4,4,18.60,47.8215,-24.0844
651489996,4,4,18.95,48.3385,-23.9518
651490025,4,4,18.55,48.0692,-24.0509
651491020,4,4,18.87,48.3185,-23.5647
651492014,4,4,17.64,47.1023,-23.8826
651492606,4,4,18.55,46.7530,-23.4793
651495342,4,4,18.71,43.0562,-26.3696
651496461,4,4,11.99,41.6500,-26.2978
651496584,4,4,17.95,41.2496,-26.1744
651500511,4,4,18.67,44.4568,-24.3582
651500975,4,4,19.20,42.9634,-24.6923
651501491,4,4,19.01,42.5469,-24.5696
651502550,4,4,18.77,43.5252,-23.9272
651505314,4,4,19.03,40.2410,-24.6239
651506562,4,4,18.68,42.1001,-24.5046
651506563,4,4,18.87,42.0985,-24.5039
651506779,4,4,19.29,42.5655,-24.2466
651507328,4,4,18.20,42.1252,-23.7369
651507679,4,4,19.02,42.7010,-23.6993
651508013,4,4,17.56,43.2828,-23.1993
651509397,4,4,18.85,41.3736,-23.2068
651509569,4,4,17.96,41.3926,-22.7918
651510223,4,4,19.03,42.0770,-22.5884
651510386,4,4,18.45,42.1035,-22.5783
651510403,4,4,18.77,42.2304,-22.4319
651510774,4,4,18.71,44.8081,-24.2728
651510974,4,4,19.11,45.6168,-23.9407
651511587,4,4,18.69,44.8083,-23.7421
651512536,4,4,18.82,45.4749,-23.1283
651513608,4,4,15.38,44.0498,-23.2591
651514098,4,4,18.49,44.9889,-23.1827
651516034,4,4,19.08,45.8702,-22.8028
651516777,4,4,19.17,47.7505,-22.0742
651516798,4,4,17.94,47.5841,-21.9935
651517141,4,4,18.74,46.4208,-22.0247
651517635,4,4,16.54,45.7777,-22.3092
651517760,4,4,17.57,45.7476,-22.2158
651518538,4,4,19.00,45.5673,-21.7346
651519377,4,4,18.86,46.1041,-21.2865
651520044,4,4,17.05,43.9089,-22.7842
651520087,4,4,18.85,44.2295,-22.6800
651521548,4,4,18.43,44.0975,-22.0033
651521618,4,4,18.49,43.6788,-21.9894
651525781,4,4,17.34,45.4410,-20.7444
651526647,4,4,19.18,44.7684,-20.6936
651527719,4,4,17.70,45.1590,-20.0730
651528828,4,3,17.90,56.4693,-29.3856
651528927,4,3,18.25,56.5875,-29.2222
651529397,4,3,17.85,55.8397,-29.1352
651529675,4,3,18.71,56.2215,-28.8937
651529743,4,3,18.69,56.1992,-28.6926
651530583,4,3,19.24,56.5184,-28.7381
651532035,4,3,18.88,55.1575,-28.9014
651533418,4,3,18.50,56.4807,-27.8452
651535694,4,3,19.08,57.6255,-27.5865
651536980,4,3,18.12,58.0072,-27.1927
651537360,4,3,19.04,58.3313,-26.8047
651537732,4,3,18.48,56.9819,-27.4782
651539440,4,3,18.50,58.0834,-26.6251
651540318,4,3,18.78,57.5452,-26.2942
651541464,4,3,18.75,54.2249,-28.0267
651542700,4,3,18.59,55.2063,-27.4626
651542792,4,3,18.96,55.3800,-27.3625
651542793,4,3,19.23,55.3779,-27.3611
651542830,4,3,19.20,55.2794,-27.3060
651543018,4,3,18.25,55.3007,-27.1513
651543330,4,3,17.78,55.4605,-26.9218
651545145,4,3,18.35,54.9949,-26.8154
651546554,4,3,18.48,56.2373,-26.9853
651550141,4,3,18.23,55.7675,-25.9487
651576651,4,4,19.07,53.0358,-25.1823
651578917,4,3,17.43,55.6821,-24.7483
651581619,4,4,18.21,54.6799,-24.1390
651582015,4,4,18.29,54.5077,-24.2147
651585301,4,4,19.21,52.8434,-24.3712
651587972,4,4,18.70,51.7917,-23.7257
651588215,4,4,17.24,53.5288,-24.3102
651588993,4,4,18.13,52.9000,-23.9052
651589508,4,4,17.11,54.1760,-23.7596
651589671,4,4,17.75,53.8825,-23.6196
651636857,4,4,18.76,50.5381,-23.9096
651637673,4,4,18.95,51.3297,-23.5663
651637890,4,4,18.67,51.7926,-23.2470
651637992,4,4,19.04,51.6074,-23.2321
651638047,4,4,19.11,50.9498,-23.6182
651640927,4,4,19.23,50.8423,-22.4081
651641012,4,4,18.92,50.5379,-22.3739
651642478,4,4,18.20,52.7266,-22.3640
651643939,4,4,19.16,51.4090,-22.2260
651644059,4,4,18.77,51.6071,-22.2461
651644930,4,4,18.46,51.4182,-21.4783
651646475,4,4,18.23,49.2142,-22.7568
651647996,4,4,18.68,49.6438,-22.1538
651649066,4,4,19.22,48.6960,-21.9695
651649260,4,4,19.03,48.1797,-22.0161
651649377,4,4,18.92,48.0622,-21.8824
651649566,4,4,18.10,48.3044,-21.7677
651650623,4,4,18.58,49.2945,-21.1578
651651175,4,4,19.29,50.5609,-21.5270
651651524,4,4,18.84,50.2586,-21.5590
651651995,4,4,19.25,50.4516,-21.1299
651653018,4,4,18.89,50.9260,-20.4991
651653948,4,4,16.39,49.7133,-20.9066
651654367,4,4,19.20,49.8398,-20.4273
651654590,4,4,18.43,50.7962,-20.3620
651654625,4,4,18.91,50.5445,-20.4613
651678555,4,4,18.23,47.5679,-20.8333
651678973,4,4,17.80,46.7109,-20.6677
651679084,4,4,19.10,47.0284,-20.6053
651679650,4,4,18.39,48.1329,-20.2211
651680030,4,4,18.96,47.2650,-20.2233
651682959,4,4,18.77,48.4457,-19.8369
651683625,4,4,12.70,48.2922,-19.2993
651683940,4,4,19.21,48.4331,-19.0486
651686137,4,4,18.93,46.4999,-19.7603
651686242,4,4,18.27,46.3103,-19.6386
651689580,4,4,18.10,47.5506,-19.1550
651689843,4,4,19.18,48.0112,-18.9257
651690289,4,4,18.55,47.7410,-18.7294
651690337,4,4,18.21,48.0473,-18.6279
651690604,4,4,19.19,48.7147,-18.5764
651692428,4,4,18.84,46.7742,-18.1636
651788858,4,4,17.66,40.5335,-23.5321
651789026,4,4,18.41,40.4564,-23.2357
651789426,4,4,18.84,40.6823,-23.0776
651789830,4,4,18.45,40.4306,-22.7861
651789944,4,4,17.74,40.1616,-22.7195
651790407,4,4,18.28,41.6834,-22.2562
651790751,4,4,18.45,41.7456,-21.9355
651791885,4,4,18.42,40.7793,-21.9827
651794376,4,4,18.77,42.0622,-20.9526
651794473,4,4,18.08,42.8407,-21.2571
651794748,4,4,18.63,43.3914,-20.7978
651794866,4,4,18.45,43.3075,-20.5848
651795546,4,4,18.83,41.2200,-21.0361
651798158,4,4,18.80,44.4155,-19.9662
651798783,4,4,18.26,43.8074,-19.5130
651799490,4,4,18.45,43.5914,-19.4703
651800258,4,4,18.76,43.4139,-19.2915
651812816,4,4,18.42,45.1169,-19.1419
651813133,4,4,18.73,45.3891,-18.7855
651813223,4,4,13.86,44.7355,-19.0726
651813426,4,4,17.80,44.6568,-18.6751
651815775,4,4,17.83,45.0932,-17.9754
651815867,4,4,16.82,44.7479,-17.8394
651817062,4,4,19.14,46.4908,-17.5572
651817598,4,4,19.25,47.0432,-17.4943
651817773,4,4,19.09,46.9750,-17.1962
651818830,4,4,18.04,46.0963,-17.2237
685967226,4,3,18.47,60.2068,-36.7452
685968761,4,3,17.83,61.1212,-35.9839
685970335,4,3,17.72,60.0620,-35.5483
685970907,4,3,18.94,60.9600,-35.0753
685971680,4,3,18.72,60.5533,-34.5876
686229848,4,3,18.56,62.3907,-34.8439
686230130,4,3,17.84,61.5381,-35.0287
686230405,4,3,17.55,61.5428,-34.7429
686230572,4,3,17.91,62.1193,-34.5862
686231567,4,3,18.78,63.0550,-34.0491
686233113,4,3,19.15,61.4681,-34.2323
686234118,4,3,19.20,61.8274,-34.0744
686234650,4,3,19.72,62.4700,-33.6191
686234885,4,3,18.54,62.3421,-33.3517
686235231,4,3,19.27,61.2992,-33.5545
686237013,4,3,18.80,62.9650,-33.2002
686237174,4,3,18.57,63.3606,-33.1183
686237426,4,3,18.13,63.9170,-33.4096
686239013,4,3,17.78,63.7782,-32.4164
686239338,4,3,17.50,62.7177,-33.0379
686239499,4,3,18.80,62.5055,-32.9931
686241357,4,3,17.14,63.7242,-32.1381
686241506,4,3,17.77,63.6262,-32.0145
686241564,4,3,17.05,63.5010,-31.9121
686242635,4,3,18.53,60.3636,-33.9637
686242844,4,3,17.23,60.9085,-33.7776
686242851,4,3,18.64,60.9069,-33.7262
686243398,4,3,19.23,60.3245,-33.5348
686244131,4,3,19.30,61.3699,-33.1607
686244247,4,3,18.16,60.9003,-33.1760
686245316,4,3,18.35,61.1028,-32.7034
686247526,4,3,18.65,60.2690,-31.7256
686248449,4,3,19.08,61.5915,-32.3511
686249444,4,3,19.09,62.8079,-31.6454
686250284,4,3,18.68,62.1172,-31.4307
686250327,4,3,18.57,62.0118,-31.3934
686251855,4,3,18.96,61.0667,-31.4090
686252130,4,3,18.22,61.1518,-31.2726
686254070,4,3,18.45,61.8627,-30.3347
686254161,4,3,19.10,62.0280,-30.1787
686255005,4,3,18.33,64.8820,-31.9405
686255275,4,3,18.09,64.4552,-31.9912
686258529,4,3,18.77,63.5156,-31.6061
686282699,4,3,19.21,60.6473,-30.6329
686283169,4,3,19.13,60.4072,-30.4926
686283636,4,3,19.09,61.4753,-30.3664
686284007,4,3,18.73,61.5274,-30.1178
686284021,4,3,18.19,61.5181,-30.0364
686284801,4,3,19.24,61.1581,-29.7390
686285053,4,3,18.88,61.2328,-29.4605
686285950,4,3,18.68,60.7746,-29.4210
686291669,4,3,19.29,60.6213,-28.6046
1818081357,1,4,17.44,289.6890,-50.4980
1818088310,1,4,18.18,289.9372,-50.1312
1818203108,1,4,18.77,288.8422,-50.2864
1818208969,1,4,20.55,289.7865,-49.7573
1818229923,1,4,19.13,288.2485,-49.5279
1818257462,1,4,18.31,288.1762,-48.8455
1818259180,1,4,18.89,288.8598,-48.8085
1818264260,1,4,18.71,289.9303,-49.5248
1818393769,1,4,19.16,287.3776,-48.6296
1818397494,1,4,17.55,287.3812,-48.3761
1818420952,1,4,18.49,286.6938,-48.6606
1818426705,1,4,19.23,287.4213,-48.1962
1818430271,1,4,17.63,287.3814,-47.8973
1818435482,1,4,18.00,286.6152,-47.9640
1818437545,1,4,16.98,287.1167,-47.8059
1818437678,1,4,18.86,287.2524,-47.8704
1818441297,1,4,18.94,287.1411,-47.5507
1818452716,1,4,18.17,287.7529,-47.5631
1818460866,1,4,16.53,288.0800,-47.0145
1818461399,1,4,18.77,288.2045,-46.8385
1818561490,1,4,19.25,285.4886,-47.2218
1818580359,1,4,18.98,286.1944,-47.7630
1818583415,1,4,18.86,286.7521,-47.6019
1818586807,1,4,18.91,286.9786,-47.3386
1818598926,1,4,19.09,286.8493,-46.9290
1818607291,1,4,17.61,288.1999,-46.6264
1818640969,1,4,18.31,286.2090,-46.3561
1818669093,1,4,18.80,287.5332,-45.5396
1818684593,1,4,19.23,289.7366,-47.0422
1818701079,1,4,18.69,289.4098,-46.4163
1818721562,1,4,18.94,288.7535,-45.5116
1818749679,1,4,18.12,288.8009,-44.9303
1818758201,1,4,17.04,289.4970,-44.5795
1818758933,1,4,18.51,289.7449,-44.4771
1818759366,1,4,18.96,289.6615,-44.4696
1818762829,1,4,19.24,289.3589,-44.2953
1818763226,1,4,19.25,289.3805,-44.2224
1818764219,1,4,19.24,289.6286,-44.0706
1819841615,1,4,18.03,289.1684,-43.8510
1923069051,1,1,17.03,299.9190,-54.6505
1923269329,1,4,18.08,299.1556,-53.4281
1923269332,1,4,19.00,299.1476,-53.4338
1923322914,1,4,15.43,296.5664,-54.0737
1923327491,1,4,18.03,296.0260,-53.7056
1923327492,1,4,17.71,296.0260,-53.7068
1923333666,1,4,18.64,297.2896,-53.2013
1923339269,1,4,15.29,297.5017,-52.6183
1923344179,1,4,19.23,295.7973,-53.0955
1923352168,1,4,18.70,296.0832,-52.4062
1923353049,1,4,18.57,296.4312,-52.1723
1923443126,1,4,18.40,294.4558,-53.0769
1923444854,1,4,18.88,294.5606,-53.1184
1923448876,1,4,18.17,294.1639,-52.7667
1923451371,1,4,18.99,294.3242,-52.5395
1923451666,1,4,17.27,294.7420,-52.4911
1923464819,1,4,19.18,292.9431,-52.5142
1923464843,1,4,18.28,292.9605,-52.4824
1923475691,1,4,19.05,293.1988,-51.9841
1923485529,1,4,18.97,295.9854,-51.7871
1923490971,1,4,19.27,295.7629,-51.5927
1923504329,1,4,18.29,294.7610,-51.4689
1923510110,1,4,17.03,294.3694,-51.2379
1923511271,1,4,17.03,295.1914,-51.1601
1923525042,1,4,18.88,296.4806,-49.9462
1923525121,1,4,19.12,296.3927,-49.9268
1923530115,1,4,18.07,292.5792,-52.0630
1923538159,1,4,19.10,292.3154,-51.5965
1923541010,1,4,17.32,293.0970,-51.5866
1923541192,1,4,15.44,292.7521,-51.6425
1923560551,1,4,18.55,291.3308,-51.2356
1923564535,1,4,19.05,291.6370,-50.9161
1923570628,1,4,18.54,293.7340,-50.4719
1923574216,1,4,17.10,292.6571,-50.4716
1923574480,1,4,16.57,292.7789,-50.3695
1923586138,1,4,17.55,294.0114,-50.7399
1923592740,1,4,18.47,295.3802,-50.3271
1923600046,1,4,19.20,295.3404,-49.6760
1923601567,1,4,18.83,296.1145,-49.4905
1923602841,1,4,18.81,296.2651,-49.1588
1923610562,1,4,18.42,294.5977,-49.4954
1923611197,1,4,18.84,293.6862,-49.8794
1923618081,1,4,18.32,295.1436,-49.4190
1923646074,1,4,19.30,291.5809,-50.3335
1923654441,1,4,18.57,292.0143,-50.3229
1923655516,1,4,18.19,292.4834,-50.0307
1923661759,1,4,18.55,292.2624,-49.8323
1923663333,1,4,19.01,291.8417,-49.6161
1923675476,1,4,18.43,291.3990,-49.4779
1923675901,1,4,18.02,290.2592,-49.9714
1923696435,1,4,18.96,292.6075,-48.5146
1923707682,1,4,18.81,293.2238,-48.8303
1923709389,1,4,19.06,293.9647,-48.6316
1923714386,1,4,18.76,294.5305,-48.4141
1923717788,1,4,18.30,295.2221,-48.0116
1923718820,1,4,19.07,294.3364,-48.4475
1923728252,1,4,19.09,292.9987,-48.3667
1923737001,1,4,19.20,293.4507,-47.8789
1923757675,1,4,18.77,290.6261,-49.2355
1923776281,1,4,19.05,291.1282,-48.4874
1923785078,1,4,18.92,290.0804,-48.4280
1923786635,1,4,19.84,290.5080,-48.2415
1923794273,1,4,18.40,290.4788,-47.4972
1923795907,1,4,18.94,291.4675,-47.7379
1923798266,1,4,17.44,291.1064,-47.5824
1923802635,1,4,18.99,291.7886,-47.1743
1923811293,1,4,18.18,291.5685,-46.8162
1923817970,1,4,19.23,293.0279,-47.4287
1923827143,1,4,18.11,293.2725,-46.6803
1923828397,1,4,18.67,294.0007,-47.0589
1923834795,1,4,19.15,294.5605,-46.2193
1923852228,1,4,18.66,292.3574,-46.4524
1923852742,1,4,18.73,291.9892,-46.5415
1923861306,1,4,18.61,293.4658,-46.1111
1923862203,1,4,19.22,293.6517,-45.8473
1923863291,1,4,19.01,293.9473,-45.8578
1923867822,1,4,18.88,293.2890,-45.8151
1923869639,1,4,18.88,293.2976,-45.5645
1923885881,1,4,19.12,291.6618,-46.4432
1923888089,1,4,17.94,291.4784,-46.3177
1923894452,1,4,16.68,291.3402,-46.2686
1923898029,1,4,19.26,290.0851,-46.5403
1923903989,1,4,19.00,290.7815,-46.0109
1923905731,1,4,17.16,291.2228,-45.6238
1923911731,1,4,18.72,290.4218,-45.6384
1923918618,1,4,18.94,291.8412,-46.2910
1923928581,1,4,17.87,291.6643,-45.7251
1923929968,1,4,18.34,291.7508,-45.5717
1923940853,1,4,18.48,293.4122,-44.9131
1923942893,1,4,16.92,292.8123,-45.0770
1923948219,1,4,18.71,293.4153,-44.5963
1923948642,1,4,19.16,293.2879,-44.5630
1923973311,1,4,10.62,293.5039,-44.2044
1923984216,1,4,18.82,293.1402,-43.4722
1923990680,1,4,17.31,290.5243,-44.9024
1923999425,1,4,18.84,290.3913,-44.3442
1924003467,1,4,18.57,290.1005,-43.9360
1924005985,1,4,18.94,290.1364,-43.6390
1924008000,1,4,19.06,291.2598,-44.7355
1924009614,1,4,18.96,291.0714,-44.5858
1924011784,1,4,17.28,291.5755,-44.4853
1924028772,1,4,18.57,292.2836,-43.7493
1924037042,1,4,19.10,292.3861,-43.2485
1924047777,1,4,19.25,291.0332,-43.6620
1924048706,1,4,18.39,291.2086,-43.7755
1924074331,1,4,19.21,291.6827,-42.6890
1924086045,1,4,17.83,299.2851,-53.4203
1924086368,1,4,20.03,299.8037,-53.2782
1924088211,1,4,17.49,299.7166,-52.9142
1924089866,1,4,19.93,299.5923,-52.8226
1924089937,1,4,18.57,299.5503,-52.7750
1924090001,1,4,18.23,299.3161,-52.8755
1924091926,1,4,17.69,299.7695,-52.6280
1924097920,1,4,19.20,299.2235,-52.0142
1924102811,1,4,18.91,299.1107,-51.5042
1924110217,1,4,18.32,298.8615,-51.1468
1924112543,1,4,17.91,297.7928,-51.3050
1924115039,1,4,19.41,298.4077,-50.8882
1924124390,1,4,17.32,298.0794,-50.7930
1924127463,1,4,19.09,298.1641,-50.4561
1924128455,1,4,18.01,297.3891,-50.7737
1924133849,1,4,17.56,299.0122,-50.3585
1924133971,1,4,17.87,299.0604,-50.2668
1924135306,1,4,17.22,298.9075,-50.0736
1924136790,1,4,18.82,299.4775,-49.8342
1924137738,1,4,18.57,299.4719,-49.6435
1924138810,1,4,19.10,298.7748,-49.9635
1924148643,1,4,18.54,297.9686,-49.5853
1924157720,1,4,18.77,298.7828,-49.1347
1924158238,1,4,17.69,299.3629,-48.8843
1924158502,1,4,18.56,299.3636,-48.8417
1924161836,1,4,16.74,297.8628,-48.9130
1924165622,1,4,19.05,299.9015,-49.3446
1924171040,1,4,19.02,299.2301,-48.3446
1924185136,1,4,18.80,297.2227,-48.4204
1924193873,1,4,19.02,298.2372,-47.9322
1924214324,1,4,18.07,297.5683,-47.3662
1924240687,1,4,18.96,298.8935,-46.1459
1924250778,1,4,18.03,296.1155,-47.8204
1924255248,1,4,18.79,296.3052,-47.2175
1924260424,1,4,18.97,296.5452,-46.9246
1924260441,1,4,18.17,296.5029,-46.9162
1924261005,1,4,17.91,296.0932,-47.0396
1924273959,1,4,19.23,297.5165,-46.0010
1924283665,1,4,18.41,295.1553,-46.4571
1924286114,1,4,19.11,295.4440,-46.2662
1924290983,1,4,18.21,296.8196,-45.9998
1924299687,1,4,19.24,297.0420,-45.1538
1924314394,1,4,17.87,299.5850,-45.1156
1924324323,1,4,18.33,297.5644,-45.2117
1924328031,1,4,17.92,297.1915,-45.1433
1924330197,1,4,18.46,297.5897,-44.7485
1924355880,1,4,17.98,295.4932,-45.5065
1924373833,1,4,19.17,294.8178,-45.3465
1924381856,1,4,18.83,294.3185,-44.8997
1924386012,1,4,19.20,294.9882,-44.5159
1924392907,1,4,17.37,296.1047,-44.0529
1924397424,1,4,18.05,295.5634,-43.8856
1924399503,1,4,17.28,295.7780,-43.8532
1924402840,1,4,17.41,297.0219,-44.6808
1924406457,1,4,18.46,297.5504,-44.0097
1924416874,1,4,19.26,298.6955,-43.6462
1924422387,1,4,18.50,298.3816,-43.2920
1924432570,1,4,18.31,296.4244,-43.4671
1924447651,1,4,18.71,297.9235,-42.4618
1924452831,1,4,16.80,299.9876,-44.0921
1924469728,1,4,19.05,299.5675,-42.3508
1924472388,1,4,18.81,299.9951,-42.0981
1924484254,1,4,19.13,298.8603,-41.5170
1924485035,1,4,18.62,299.0276,-41.2548
